id,name,prefecture,city,other_address,access,tel,business_hour,hp,wifi,socket,smoking,iccard
395,ドトールコーヒーショップ 長原店,東京都,大田区,上池台１‐３２‐３,長原駅徒歩3分以内,03-3726-2255,"平日:07:30 - 21:00
土曜日:08:00 - 20:00
日祝:08:00 - 20:00",http://sasp.mapion.co.jp/b/doutor/info/01011365/,TRUE,TRUE,FALSE,TRUE
396,ドトールコーヒーショップ 両国東口店,東京都,墨田区,両国３‐２６‐５,両国駅徒歩3分以内,03-3633-0263,"平日:07:00 - 21:00
土曜日:07:30 - 20:30
日祝:08:00 - 20:00",http://sasp.mapion.co.jp/b/doutor/info/01011369/,FALSE,FALSE,TRUE,TRUE
397,ドトールコーヒーショップ 桜上水店,東京都,世田谷区,桜上水４‐１７‐４,桜上水駅徒歩1分以上,03-5374-6511,"平日:07:00 - 01:00
土曜日:07:00 - 01:00
日祝:08:00 - 20:00",http://sasp.mapion.co.jp/b/doutor/info/01011370/,TRUE,FALSE,FALSE,TRUE
398,ドトールコーヒーショップ 千駄ヶ谷１丁目店,東京都,渋谷区,千駄ヶ谷１‐２１‐１４,千駄ヶ谷駅徒歩4分以上,03-3478-6093,"平日:07:00 - 21:00
土曜日:08:00 - 20:00
日祝:08:00 - 20:00",http://sasp.mapion.co.jp/b/doutor/info/01011375/,TRUE,FALSE,TRUE,TRUE
399,ドトールコーヒーショップ エッソ東青田店,山形県,山形市,東青田１‐１‐３０,山形駅徒歩36分以上,023-641-7722,"平日:07:00 - 22:00
土曜日:07:00 - 22:00
日祝:07:00 - 22:00",http://sasp.mapion.co.jp/b/doutor/info/01011378/,TRUE,TRUE,TRUE,TRUE
400,ドトールコーヒーショップ ホームズ葛西店,東京都,江戸川区,東葛西９‐３‐６,葛西駅徒歩21分以上,03-3877-2292,"平日:10:00 - 20:00
土曜日:10:00 - 20:00
日祝:10:00 - 20:00",http://sasp.mapion.co.jp/b/doutor/info/01011380/,TRUE,FALSE,FALSE,TRUE
401,ドトールコーヒーショップ 梓川サービスエリア店,長野県,松本市,島内字西河原６９３１‐５,島高松駅徒歩22分以上,0263-47-8855,"平日:08:00 - 20:00
土曜日:08:00 - 20:00
日祝:08:00 - 20:00",http://sasp.mapion.co.jp/b/doutor/info/01011384/,FALSE,FALSE,FALSE,TRUE
402,ドトールコーヒーショップ ティアラ２１熊谷店,埼玉県,熊谷市,筑波３‐２０２ティアラ２１,熊谷駅徒歩3分以上,048-521-3144,"平日:07:30 - 21:30
土曜日:07:30 - 21:30
日祝:08:00 - 20:30",http://sasp.mapion.co.jp/b/doutor/info/01011386/,TRUE,TRUE,TRUE,TRUE
403,ドトールコーヒーショップ 福島野田店,福島県,福島市,野田町４‐１‐３,曽根田駅徒歩6分以上,024-534-9111,"平日:10:00 - 20:00
土曜日:10:00 - 20:00
日祝:10:00 - 20:00",http://sasp.mapion.co.jp/b/doutor/info/01011387/,FALSE,TRUE,TRUE,TRUE
404,ドトールコーヒーショップ エッソ六ッ川店,神奈川県,横浜市,南区六ツ川２‐８,弘明寺駅徒歩26分以上,045-334-7115,"平日:07:00 - 22:00
土曜日:07:00 - 22:00
日祝:07:00 - 22:00",http://sasp.mapion.co.jp/b/doutor/info/01011392/,TRUE,FALSE,TRUE,TRUE
405,ドトールコーヒーショップ エッソ三浦海岸店,神奈川県,三浦市,南下浦町上宮田３３５６,三浦海岸駅徒歩6分以上,046-889-0363,"平日:08:00 - 22:00
土曜日:08:00 - 22:00
日祝:08:00 - 22:00",http://sasp.mapion.co.jp/b/doutor/info/01011393/,TRUE,FALSE,TRUE,TRUE
406,ドトールコーヒーショップ さいたま新都心店,埼玉県,さいたま市,大宮区吉敷町４-２６２-１８,さいたま新都心駅徒歩3分以内,048-601-0657,"平日:06:45 - 21:30
土曜日:07:00 - 21:00
日祝:07:30 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/01011394/,TRUE,FALSE,TRUE,TRUE
407,ドトールコーヒーショップ 弘前駅ビル店,青森県,弘前市,表町２‐１１弘前駅ビル２Ｆ,弘前駅徒歩1分以上,0172-36-0600,"平日:07:00 - 20:00
土曜日:07:00 - 20:00
日祝:07:00 - 20:00",http://sasp.mapion.co.jp/b/doutor/info/01011395/,TRUE,FALSE,TRUE,TRUE
408,ドトールコーヒーショップ 千歳船橋店,東京都,世田谷区,船橋１‐１‐５,千歳船橋駅徒歩3分以内,03-5477-2616,"平日:07:00 - 22:00
土曜日:07:00 - 22:00
日祝:07:00 - 22:00",http://sasp.mapion.co.jp/b/doutor/info/01011396/,FALSE,FALSE,TRUE,TRUE
409,ドトールコーヒーショップ 中河原店,東京都,府中市,住吉町２-１-１６,中河原駅徒歩3分以内,042-335-5002,"平日:07:00 - 21:00
土曜日:07:30 - 20:00
日祝:08:00 - 20:00",http://sasp.mapion.co.jp/b/doutor/info/01011397/,TRUE,FALSE,FALSE,TRUE
410,ドトールコーヒーショップ イオンタウン郡山店,福島県,郡山市,山市松木町２‐８８,郡山駅徒歩11分以上,024-941-2237,"平日:09:00 - 22:00
土曜日:09:00 - 22:00
日祝:09:00 - 22:00",http://sasp.mapion.co.jp/b/doutor/info/01011402/,TRUE,FALSE,FALSE,TRUE
411,ドトールコーヒーショップ エッソ浜野インター店,千葉県,千葉市,中央区浜野町１３５-１,浜野駅徒歩14分以上,050-3490-7635,"平日:04:00 - 03:00
土曜日:04:00 - 03:00
日祝:04:00 - 03:00",http://sasp.mapion.co.jp/b/doutor/info/01011404/,TRUE,FALSE,TRUE,TRUE
412,ドトールコーヒーショップ 本郷三丁目店,東京都,文京区,本郷２‐４０‐１８,本郷三丁目駅徒歩3分以内,03-3812-1916,"平日:06:45 - 20:30
土曜日:07:30 - 20:30
日祝:08:00 - 20:00",http://sasp.mapion.co.jp/b/doutor/info/01011406/,TRUE,TRUE,TRUE,TRUE
413,ドトールコーヒーショップ スカイプラザ柏店,千葉県,柏市,柏１‐１‐２０スカイプラザ１Ｆ,柏駅徒歩4分以上,04-7167-5525,"平日:07:30 - 20:30
土曜日:07:30 - 20:30
日祝:08:00 - 20:00",http://sasp.mapion.co.jp/b/doutor/info/01011418/,TRUE,FALSE,TRUE,TRUE
414,ドトールコーヒーショップ 本厚木一番街店,神奈川県,厚木市,中町２‐８‐２豊島ビル１Ｆ,本厚木駅徒歩4分以上,046-222-0397,"平日:07:00 - 21:00
土曜日:07:30 - 21:00
日祝:07:30 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/01011424/,FALSE,TRUE,TRUE,TRUE
415,ドトールコーヒーショップ 妙典駅前店,千葉県,市川市,川市富浜１‐３‐２,妙典駅徒歩1分以上,047-395-8181,"平日:07:30 - 21:00
土曜日:07:30 - 21:00
日祝:08:00 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/01011425/,TRUE,FALSE,TRUE,TRUE
416,ドトールコーヒーショップ 瑞江店,東京都,江戸川区,東瑞江１‐２６‐１４,瑞江駅徒歩1分以上,03-3676-7748,"平日:07:30 - 21:00
土曜日:07:30 - 21:00
日祝:08:00 - 20:00",http://sasp.mapion.co.jp/b/doutor/info/01011426/,TRUE,FALSE,TRUE,TRUE
417,ドトールコーヒーショップ 都賀店,千葉県,千葉市,若葉区都賀３‐５‐１,都賀駅徒歩1分以上,043-233-2121,"平日:07:00 - 20:00
土曜日:07:30 - 19:00
日祝:08:00 - 19:00",http://sasp.mapion.co.jp/b/doutor/info/01011427/,TRUE,FALSE,FALSE,TRUE
418,ドトールコーヒーショップ 新座店,埼玉県,新座市,野火止５‐３‐１１,新座駅徒歩3分以内,048-480-4511,"平日:06:30 - 21:00
土曜日:07:00 - 21:00
日祝:07:00 - 20:00",http://sasp.mapion.co.jp/b/doutor/info/01011428/,TRUE,TRUE,TRUE,TRUE
419,ドトールコーヒーショップ 溝の口ＫＳＰ店,神奈川県,川崎市,高津区坂戸３‐２‐１,武蔵溝ノ口駅徒歩13分以上,044-811-1343,"平日:07:30 - 20:00
土曜日:08:00 - 19:00
日祝:08:00 - 19:00",http://sasp.mapion.co.jp/b/doutor/info/01011432/,TRUE,FALSE,FALSE,TRUE
420,ドトールコーヒーショップ 札幌福住店,北海道,札幌市,豊平区福住二条１‐２‐５,福住駅徒歩2分以上,011-856-5600,"平日:09:00 - 21:00
土曜日:09:00 - 21:00
日祝:09:00 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/01011434/,TRUE,FALSE,TRUE,TRUE
421,ドトールコーヒーショップ 西新宿青梅街道店,東京都,新宿区,西新宿７-２０-３,西新宿駅徒歩2分以上,03-5389-7199,"平日:07:00 - 21:00
土曜日:08:00 - 20:00
日祝:08:00 - 19:00",http://sasp.mapion.co.jp/b/doutor/info/01011436/,TRUE,FALSE,TRUE,TRUE
422,ドトールコーヒーショップ 御茶ノ水北店,東京都,千代田区,外神田２‐１９‐３お茶の水木村ビル,御茶ノ水駅徒歩2分以上,03-5256-3421,"平日:07:00 - 20:00
土曜日:08:00 - 18:00
日祝:08:00 - 17:00",http://sasp.mapion.co.jp/b/doutor/info/01011443/,TRUE,FALSE,TRUE,TRUE
423,ドトールコーヒーショップ 京急新馬場店,東京都,品川区,北品川２‐１７‐９,新馬場駅徒歩2分以上,03-3458-0757,"平日:06:30 - 21:00
土曜日:07:00 - 20:00
日祝:07:00 - 20:00",http://sasp.mapion.co.jp/b/doutor/info/01011448/,TRUE,FALSE,TRUE,TRUE
424,ドトールコーヒーショップ エッソ六角橋店,神奈川県,横浜市,神奈川区六角橋６‐２‐４８,岸根公園駅徒歩8分以上,045-491-1136,"平日:07:00 - 24:00
土曜日:07:00 - 24:00
日祝:07:00 - 24:00",http://sasp.mapion.co.jp/b/doutor/info/01011455/,TRUE,FALSE,TRUE,TRUE
425,ドトールコーヒーショップ エッソ国見ヶ丘店,宮城県,仙台市,青葉区吉成台１‐１‐８,国見駅徒歩31分以上,022-279-5520,"平日:06:00 - 22:00
土曜日:06:00 - 22:00
日祝:06:00 - 22:00",http://sasp.mapion.co.jp/b/doutor/info/01011460/,TRUE,FALSE,TRUE,TRUE
426,ドトールコーヒーショップ 千歳烏山南口店,東京都,世田谷区,南烏山５‐１２‐３,千歳烏山駅徒歩1分以上,03-5384-4056,"平日:07:00 - 21:30
土曜日:07:00 - 21:30
日祝:07:30 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/01011465/,FALSE,FALSE,TRUE,TRUE
427,ドトールコーヒーショップ 日本橋浜町店,東京都,中央区,日本橋浜町３‐３‐１,水天宮前駅徒歩4分以上,03-3249-0141,"平日:07:30 - 18:00
土曜日:10:00 - 18:00
日祝:10:00 - 18:00",http://sasp.mapion.co.jp/b/doutor/info/01011469/,TRUE,FALSE,FALSE,TRUE
428,ドトールコーヒーショップ 本郷三丁目東店,東京都,文京区,本郷２‐４０‐１７,本郷三丁目駅徒歩3分以内,03-3811-7781,"平日:06:45 - 22:00
土曜日:07:00 - 22:00
日祝:08:00 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/01011471/,TRUE,TRUE,TRUE,TRUE
429,ドトールコーヒーショップ エッソ川島町店,埼玉県,比企郡,川島町上伊草５２２‐１,霞ヶ関駅徒歩78分以上,050-3309-8197,"平日:04:00 - 03:00
土曜日:04:00 - 03:00
日祝:04:00 - 03:00",http://sasp.mapion.co.jp/b/doutor/info/01011473/,TRUE,FALSE,TRUE,TRUE
430,ドトールコーヒーショップ 千葉駅東口店,千葉県,千葉市,中央区新千葉１‐１‐１,京成千葉駅徒歩1分以上,043-201-3731,"平日:06:45 - 21:00
土曜日:07:00 - 21:00
日祝:08:00 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/01011474/,TRUE,TRUE,TRUE,TRUE
431,ドトールコーヒーショップ 下赤塚店,東京都,板橋区,赤塚２‐２‐６,下赤塚駅徒歩3分以内,03-5968-8650,"平日:07:30 - 20:00
土曜日:08:00 - 20:00
日祝:08:00 - 20:00",http://sasp.mapion.co.jp/b/doutor/info/01011479/,TRUE,FALSE,TRUE,TRUE
432,ドトールコーヒーショップ 戸越銀座店,東京都,品川区,平塚１‐８‐１,戸越銀座駅徒歩3分以内,03-3788-9925,"平日:07:00 - 21:00
土曜日:07:30 - 20:00
日祝:08:00 - 20:00",http://sasp.mapion.co.jp/b/doutor/info/01011481/,TRUE,FALSE,TRUE,TRUE
433,ドトールコーヒーショップ 東京大学安田講堂前店,東京都,文京区,本郷７‐３‐１,本郷三丁目駅徒歩8分以上,03-5684-7735,"平日:10:00 - 18:30
土曜日:10:30 - 17:00
日祝:-",http://sasp.mapion.co.jp/b/doutor/info/01011482/,TRUE,FALSE,FALSE,TRUE
434,ドトールコーヒーショップ 富士見ヶ丘店,東京都,杉並区,高井戸西２‐８‐２,富士見ヶ丘駅徒歩1分以上,03-3247-3420,"平日:07:30 - 19:00
土曜日:08:00 - 19:00
日祝:08:00 - 19:00",http://sasp.mapion.co.jp/b/doutor/info/01011485/,TRUE,FALSE,FALSE,TRUE
435,ドトールコーヒーショップ エッソ竹間沢店,埼玉県,入間郡,三芳町竹間沢東３‐８,柳瀬川駅徒歩19分以上,050-3304-5187,"平日:07:00 - 23:00
土曜日:07:00 - 23:00
日祝:07:00 - 23:00",http://sasp.mapion.co.jp/b/doutor/info/01011486/,TRUE,FALSE,TRUE,TRUE
436,ドトールコーヒーショップ 仙台ザ・モール長町店,宮城県,仙台市,太白区長町７‐２０‐１５,長町南駅徒歩3分以上,022-746-9111,"平日:10:00 - 22:00
土曜日:10:00 - 22:00
日祝:10:00 - 22:00",http://sasp.mapion.co.jp/b/doutor/info/01011488/,FALSE,FALSE,TRUE,TRUE
437,ドトールコーヒーショップ 浅草ＲＯＸ店,東京都,台東区,浅草１‐２５‐１５,田原町駅徒歩5分以上,03-5828-0630,"平日:07:30 - 21:00
土曜日:08:00 - 21:00
日祝:08:00 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/01011490/,FALSE,FALSE,TRUE,TRUE
438,ドトールコーヒーショップ 狛江店,東京都,狛江市,元和泉１‐２‐１,狛江駅徒歩2分以上,03-3488-3131,"平日:07:00 - 21:00
土曜日:07:00 - 21:00
日祝:07:00 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/01011491/,TRUE,FALSE,TRUE,TRUE
439,ドトールコーヒーショップ 国立大学通り店,東京都,国立市,中１‐１６,国立駅徒歩4分以上,042-574-2877,"平日:07:30 - 20:00
土曜日:08:00 - 20:00
日祝:08:00 - 20:00",http://sasp.mapion.co.jp/b/doutor/info/01011494/,TRUE,FALSE,TRUE,TRUE
440,ドトールコーヒーショップ ニコモール新田店,群馬県,太田市,新田市野井町５９２‐１３,木崎駅徒歩53分以上,0276-57-1104,"平日:09:00 - 19:30
土曜日:09:00 - 19:30
日祝:09:00 - 19:30",http://sasp.mapion.co.jp/b/doutor/info/01011498/,TRUE,FALSE,FALSE,TRUE
441,ドトールコーヒーショップ ボンベルタ成田店,千葉県,成田市,赤坂２‐１‐１０ボンベルタ成田２Ｆ,公津の杜駅徒歩28分以上,0476-20-6404,"平日:09:00 - 20:00
土曜日:09:00 - 20:00
日祝:09:00 - 20:00",http://sasp.mapion.co.jp/b/doutor/info/01011499/,TRUE,FALSE,TRUE,TRUE
442,ドトールコーヒーショップ 盛岡駅南口店,岩手県,盛岡市,盛岡駅前通１‐４８盛岡駅２Ｆ待合室内,盛岡駅徒歩1分以上,019-626-8285,"平日:07:30 - 20:00
土曜日:07:30 - 20:00
日祝:07:30 - 20:00",http://sasp.mapion.co.jp/b/doutor/info/01011501/,FALSE,FALSE,FALSE,TRUE
443,ドトールコーヒーショップ 西武新宿北口店,東京都,新宿区,歌舞伎町２‐４６‐７,西武新宿駅徒歩2分以上,03-5292-6191,"平日:07:00 - 22:00
土曜日:08:00 - 20:00
日祝:08:00 - 20:00",http://sasp.mapion.co.jp/b/doutor/info/01011503/,TRUE,FALSE,TRUE,TRUE
444,ドトールコーヒーショップ エッソ星が丘店,神奈川県,相模原市,中央区光が丘３‐３１,上溝駅徒歩20分以上,050-3502-7231,"平日:07:00 - 23:00
土曜日:07:00 - 23:00
日祝:07:00 - 23:00",http://sasp.mapion.co.jp/b/doutor/info/01011510/,TRUE,FALSE,TRUE,TRUE
445,ドトールコーヒーショップ 淵野辺南口店,神奈川県,相模原市,中央区淵野辺４‐１６‐３６,淵野辺駅徒歩3分以内,042-757-1014,"平日:07:30 - 20:00
土曜日:07:30 - 20:00
日祝:08:00 - 19:30",http://sasp.mapion.co.jp/b/doutor/info/01011512/,TRUE,FALSE,FALSE,TRUE
446,ドトールコーヒーショップ 十日市場店,神奈川県,横浜市,緑区十日市場町８００‐２,十日市場駅徒歩3分以内,045-982-0812,"平日:07:30 - 21:00
土曜日:07:30 - 21:00
日祝:07:30 - 20:00",http://sasp.mapion.co.jp/b/doutor/info/01011513/,TRUE,FALSE,TRUE,TRUE
447,ドトールコーヒーショップ 中延駅前店,東京都,品川区,中延４‐５‐３,荏原中延駅徒歩5分以上,03-3788-7578,"平日:07:30 - 21:00
土曜日:08:00 - 21:00
日祝:08:00 - 20:00",http://sasp.mapion.co.jp/b/doutor/info/01011514/,TRUE,FALSE,TRUE,TRUE
448,ドトールコーヒーショップ 千歳烏山店,東京都,世田谷区,南烏山４‐１２‐５ＴＳ烏山,千歳烏山駅徒歩3分以内,03-5384-0010,"平日:07:00 - 21:30
土曜日:07:00 - 22:30
日祝:07:30 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/01011515/,FALSE,FALSE,TRUE,TRUE
449,ドトールコーヒーショップ アリオ蘇我店,千葉県,千葉市,中央区川崎町５２‐７,蘇我駅徒歩12分以上,043-268-3588,"平日:10:00 - 21:00
土曜日:10:00 - 21:00
日祝:10:00 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/01011516/,TRUE,FALSE,TRUE,TRUE
450,ドトールコーヒーショップ 天童八文字屋店,山形県,天童市,鍬ノ町２-３-４３,天童駅徒歩24分以上,023-651-0815,"平日:10:00 - 21:00
土曜日:10:00 - 21:00
日祝:10:00 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/01011523/,TRUE,FALSE,TRUE,TRUE
451,ドトールコーヒーショップ 西船橋南口店,千葉県,船橋市,印内町５８４‐１,西船橋駅徒歩1分以上,047-433-5521,"平日:07:00 - 21:00
土曜日:07:00 - 21:00
日祝:08:00 - 20:00",http://sasp.mapion.co.jp/b/doutor/info/01011524/,TRUE,FALSE,TRUE,TRUE
452,ドトールコーヒーショップ 五所川原金木店,青森県,五所川原市,金木町沢部４６０スーパーストア金木タウンセンター店,芦野公園駅徒歩12分以上,0173-53-2188,"平日:09:00 - 20:00
土曜日:09:00 - 20:00
日祝:09:00 - 20:00",http://sasp.mapion.co.jp/b/doutor/info/01011527/,TRUE,FALSE,FALSE,TRUE
453,ドトールコーヒーショップ アリオ亀有店,東京都,葛飾区,亀有３‐４９‐３,亀有駅徒歩6分以上,03-5680-3911,"平日:10:00 - 22:00
土曜日:10:00 - 22:00
日祝:10:00 - 22:00",http://sasp.mapion.co.jp/b/doutor/info/01011528/,FALSE,FALSE,FALSE,TRUE
454,ドトールコーヒーショップ たまプラーザ店,神奈川県,横浜市,青葉区美しが丘２‐１５‐８,たまプラーザ駅徒歩2分以上,045-904-1591,"平日:07:30 - 21:00
土曜日:07:30 - 21:00
日祝:07:30 - 21:00",http://sasp.mapion.co.jp/b/doutor/info/01011529/,FALSE,FALSE,TRUE,TRUE
455,ドトールコーヒーショップ 沼袋店,東京都,中野区,沼袋３‐２７‐１０,沼袋駅徒歩3分以上,03-3387-0338,"平日:07:30 - 21:00
土曜日:08:00 - 20:00
日祝:08:00 - 20:00",http://sasp.mapion.co.jp/b/doutor/info/01011534/,TRUE,FALSE,FALSE,TRUE
456,ドトールコーヒーショップ 仙台八幡店,宮城県,仙台市,青葉区八幡３‐１‐５０,国見駅徒歩22分以上,022-227-2168,"平日:09:00 - 22:00
土曜日:09:00 - 22:00
日祝:09:00 - 22:00",http://sasp.mapion.co.jp/b/doutor/info/01011535/,TRUE,FALSE,TRUE,TRUE
457,ドトールコーヒーショップ 二本松店,福島県,二本松市,油井字福岡１３３‐１,安達駅徒歩6分以上,0243-22-8692,"平日:09:00 - 22:00
土曜日:09:00 - 22:00
日祝:09:00 - 22:00",http://sasp.mapion.co.jp/b/doutor/info/01011536/,TRUE,TRUE,FALSE,TRUE
458,ドトールコーヒーショップ 麹町四番町店,東京都,千代田区,四番町４‐９東越伯鷹ビル１Ｆ,市ヶ谷駅徒歩4分以上,03-3221-1620,"平日:07:15 - 21:00
土曜日:08:00 - 18:00
日祝:08:00 - 18:00",http://sasp.mapion.co.jp/b/doutor/info/01011538/,FALSE,FALSE,FALSE,TRUE
459,ドトールコーヒーショップ あざみ野西口店,神奈川県,横浜市,青葉区あざみ野１‐１１‐１,あざみ野駅徒歩2分以上,045-901-1922,"平日:07:30 - 21:00
土曜日:07:30 - 21:00
日祝:08:00 - 20:00",http://sasp.mapion.co.jp/b/doutor/info/01011540/,TRUE,TRUE,TRUE,TRUE
460,ドトールコーヒーショップ 新宿野村ビル店,東京都,新宿区,西新宿１‐２６‐２新宿野村ビルＢ１Ｆ,西新宿駅徒歩3分以上,03-5325-6271,"平日:07:00 - 21:00
土曜日:08:00 - 19:00
日祝:08:00 - 18:00",http://sasp.mapion.co.jp/b/doutor/info/01011546/,TRUE,FALSE,FALSE,TRUE
